Date,India,Japan,Korea,Taiwan,NASDAQ,SOX,SP500,DJI,USD,US10YY,oil,gold,SHI,SHE
2011/11/18,16371.50977,8374.910156,1839.170044,7233.752441,2572.5,371.0704651,1215.650024,11796.16016,78.01999664,2.005,102.6,1723.05,2416.562012,10025.05762
2011/11/21,15946.09961,8348.269531,1820.030029,7042.614258,2523.139893,364.0238647,1192.97998,11547.30957,78.30000305,1.965,101.94,1680.85,2415.129883,10033.67773
2011/11/22,16065.41992,8314.740234,1826.280029,7000.003906,2521.280029,359.4860535,1188.040039,11493.71973,78.23000336,1.922,103.045,1699.2,2412.625,10028.08789
2011/11/25,15695.42969,8160.009766,1776.400024,6784.494141,2441.51001,343.9735718,1158.670044,11231.65039,79.61000061,1.965,101.66,1680.13,2380.224121,9886.138672
2011/11/28,16167.12988,8287.490234,1815.280029,6898.753906,2527.340088,354.99823,1192.550049,11523.00977,79.29000092,1.97,103.295,1712.3,2383.033936,9884.588867
2011/11/29,16008.33984,8477.820313,1856.52002,6988.624023,2515.51001,352.4494629,1195.189941,11555.62988,79,1.988,104.905,1716.75,2412.393066,10012.82813
2011/11/30,16123.45996,8434.610352,1847.51001,6904.094238,2620.340088,373.1394653,1246.959961,12045.67969,78.38999939,2.071,105.41,1745.7,2333.414063,9693.28125
2011/12/1,16483.44922,8597.379883,1916.180054,7178.662598,2626.199951,375.128479,1244.579956,12020.03027,78.31999969,2.086,104.61,1745.25,2386.860107,9917.749023
2011/12/2,16846.83008,8643.75,1916.040039,7140.65332,2626.929932,374.388855,1244.280029,12019.41992,78.62999725,2.033,105.07,1745.25,2360.664063,9808.120117
2011/12/5,16805.33008,8695.980469,1922.900024,7098.053711,2655.76001,377.9371338,1257.079956,12097.83008,78.61000061,2.033,105.735,1721.64,2333.229004,9585.972656
2011/12/7,16877.06055,8722.169922,1919.420044,7032.974121,2649.209961,381.6653442,1261.01001,12196.37012,78.48000336,2.033,105.07,1742.1,2332.72998,9606.141602
2011/12/8,16488.24023,8664.580078,1912.390015,6982.874023,2596.379883,370.9505005,1234.349976,11997.7002,78.80999756,1.97,103.73,1708.8,2329.820068,9580.412109
2011/12/9,16213.45996,8536.459961,1874.75,6893.273926,2646.850098,375.4883423,1255.189941,12184.25977,78.62999725,2.063,103.79,1711.1,2315.27002,9480.163086
2011/12/12,15870.34961,8653.820313,1899.76001,6949.01416,2612.26001,364.9733887,1236.469971,12021.38965,79.56999969,2.017,102.72,1666.3,2291.544922,9376.174805
2011/12/14,15881.13965,8519.129883,1857.75,6922.543945,2539.310059,350.5603943,1211.819946,11823.48047,80.52999878,1.904,101.44,1575.1,2228.524902,9092.927734
2011/12/15,15836.46973,8377.370117,1819.109985,6764.563965,2541.01001,349.8707275,1215.75,11868.80957,80.23999786,1.911,99.405,1570.7,2180.89502,8870.990234
2011/12/16,15491.34961,8401.719727,1839.959961,6785.063965,2555.330078,352.6893311,1219.660034,11866.38965,80.25,1.851,98.855,1597.95,2224.840088,9081.837891
2011/12/19,15379.33984,8296.120117,1776.930054,6633.304688,2523.139893,343.1939392,1205.349976,11766.25977,80.25,1.81,99.08,1594.1,2218.235107,9053.979492
2011/12/20,15175.08008,8336.480469,1793.060059,6662.614746,2603.72998,358.5565186,1241.300049,12103.58008,79.87999725,1.927,102.265,1615.65,2215.929932,9031.569336
2011/12/21,15685.20996,8459.980469,1848.410034,6966.454102,2577.969971,354.278595,1243.719971,12107.74023,80.01999664,1.97,103.315,1615.15,2191.147949,8884.150391
2011/12/22,15813.36035,8395.160156,1847.48999,6966.324219,2599.449951,366.6325989,1254,12169.65039,79.91999817,1.953,103.925,1604.7,2186.295898,8909.25
2011/12/27,15873.9502,8440.55957,1842.02002,7085.003418,2625.199951,367.8320313,1265.430054,12291.34961,79.79000092,2.002,104.7,1592.9,2166.205078,8711.452148
2011/12/28,15727.84961,8423.620117,1825.119995,7056.644043,2589.97998,362.4146423,1249.640015,12151.41016,80.48999786,1.921,103.45,1553,2170.012939,8739.632813
2011/12/29,15543.92969,8398.889648,1825.73999,7074.793945,2613.73999,365.7530212,1263.02002,12287.04004,80.48000336,1.899,103.485,1546.7,2173.561035,8781.222656
2012/1/4,15882.63965,8560.110352,1866.219971,7082.943848,2648.360107,368.48172,1277.300049,12418.41992,80.08999634,1.984,108.335,1612.4,2169.389893,8695.892578
2012/1/5,15857.08008,8488.709961,1863.73999,7130.833008,2669.860107,373.9890442,1281.060059,12415.7002,80.94000244,1.996,107.895,1623,2148.451904,8600.163086
2012/1/6,15867.73047,8390.349609,1843.140015,7120.48291,2674.219971,375.0385437,1277.810059,12359.91992,81.23999786,1.958,106.96,1616.85,2163.39502,8634.323242
2012/1/10,16165.08984,8422.259766,1853.219971,7178.842773,2702.5,386.0931702,1292.079956,12462.46973,80.80000305,1.963,107.635,1631.56,2285.743896,9281.146484
2012/1/11,16175.86035,8447.879883,1845.550049,7188.182617,2710.76001,387.7024231,1292.47998,12449.4502,81.34999847,1.905,106.51,1641.8,2276.045898,9239.106445
2012/1/12,16037.50977,8385.589844,1864.569946,7186.552734,2724.699951,391.5605469,1295.5,12471.01953,80.76999664,1.926,105.52,1650.1,2275.01001,9200.826172
2012/1/17,16466.05078,8466.400391,1892.73999,7221.052734,2728.080078,385.0336914,1293.670044,12482.07031,81.18000031,1.858,105.72,1651.74,2298.375,9263.986328
2012/1/18,16451.4707,8550.580078,1892.390015,7233.662598,2769.709961,404.4043274,1308.040039,12578.9502,80.59999847,1.898,105.37,1661.25,2266.384033,9115.166992
2012/1/30,16863.30078,8793.049805,1940.550049,7407.382324,2811.939941,408.5422974,1313.01001,12653.71973,79.16000366,1.846,104.7,1730.05,2285.038086,9274.746094
2012/1/31,17193.55078,8802.509766,1955.790039,7517.051758,2813.840088,408.742218,1312.410034,12632.91016,79.27999878,1.795,104.555,1739.43,2292.610107,9303.546875
2012/2/1,17300.58008,8809.790039,1959.23999,7549.181152,2848.27002,418.5374756,1324.089966,12716.45996,78.91999817,1.83,104.665,1743.6,2268.080078,9193.287109
2012/2/2,17431.84961,8876.820313,1984.300049,7652.431152,2859.679932,420.3565979,1325.540039,12705.41016,78.97000122,1.823,104.15,1759.99,2312.555908,9382.024414
2012/2/3,17604.96094,8831.929688,1972.339966,7674.961426,2905.659912,427.7829895,1344.900024,12862.23047,78.94000244,1.924,105.555,1725.3,2330.405029,9436.884766
2012/2/6,17707.31055,8929.200195,1973.130005,7687.951172,2901.98999,421.6659546,1344.329956,12845.12988,79.08999634,1.901,106.535,1720.3,2331.135986,9448.53418
2012/2/7,17622.44922,8917.519531,1981.589966,7707.411133,2904.080078,422.0957642,1347.050049,12878.2002,78.56999969,1.977,107.53,1746.5,2291.9021,9266.606445
2012/2/8,17707.32031,9015.589844,2003.72998,7869.880371,2915.860107,427.3832092,1349.959961,12883.9502,78.63999939,1.982,107.895,1733.55,2347.530029,9557.472656
2012/2/9,17830.75,9002.240234,2014.619995,7910.749512,2927.22998,428.7725525,1351.949951,12890.45996,78.55999756,2.036,109.24,1729.6,2349.589111,9560.623047
2012/2/10,17748.68945,8947.169922,1993.709961,7862.240234,2903.879883,419.9468079,1342.640015,12801.23047,79.11000061,1.984,108.24,1719.85,2351.980957,9590.842773
2012/2/14,17848.57031,9052.070313,2002.640015,7884.049805,2931.830078,423.255188,1350.5,12878.28027,79.58000183,1.938,109.655,1720.1,2344.770996,9543.673828
2012/2/15,18202.41016,9260.339844,2025.319946,8005.209473,2915.830078,425.274231,1343.22998,12780.9502,79.66999817,1.933,110.855,1729.01,2366.701904,9673.332031
2012/2/16,18153.99023,9238.099609,1997.449951,7869.67041,2959.850098,435.6691895,1358.040039,12904.08008,79.33999634,1.984,111.45,1728.7,2356.860107,9622.72168
2012/2/17,18289.34961,9384.169922,2023.469971,7894.32959,2951.780029,431.8310547,1361.22998,12949.87012,79.33000183,2,111.65,1722.45,2357.180908,9615.231445
2012/2/21,18428.60938,9463.019531,2024.23999,7921.469727,2948.570068,425.7939758,1362.209961,12965.69043,79.04000092,2.061,113.685,1759.15,2381.429932,9695.761719
2012/2/22,18145.25,9554,2028.650024,8001.649414,2933.169922,423.8549194,1357.660034,12938.66992,79.20999908,2.002,114.775,1777.55,2403.586914,9862.429688
2012/2/23,18078.5,9595.570313,2007.800049,7937.269531,2956.97998,424.4646301,1363.459961,12984.69043,78.80999756,1.996,115.81,1780.1,2409.553955,9918.829102
2012/2/24,17923.57031,9647.379883,2019.890015,7959.30957,2963.75,423.5850525,1365.73999,12982.9502,78.34999847,1.977,117.395,1773.49,2439.626953,10124.03711
2012/2/29,17752.67969,9723.240234,2030.25,8121.40918,2966.889893,423.9648743,1365.680054,12952.07031,78.73000336,1.974,114.88,1695.2,2428.487061,10054.72656
2012/3/2,17636.80078,9777.030273,2034.630005,8144.009277,2976.189941,420.146698,1369.630005,12977.57031,79.40000153,1.979,116.22,1712.3,2460.693115,10299.8252
2012/3/5,17362.86914,9698.589844,2016.060059,8004.709473,2950.47998,409.4518738,1364.329956,12962.80957,79.31999969,2.007,116.01,1706.7,2445.001953,10226.32617
2012/3/6,17173.28906,9637.629883,2000.359985,7937.939941,2910.320068,405.7536926,1343.359985,12759.15039,79.86000061,1.95,114.05,1674,2410.445068,10093.69629
2012/3/7,17145.51953,9576.05957,1982.150024,7903.049805,2935.689941,412.0406189,1352.630005,12837.33008,79.70999908,1.972,115.385,1684.95,2394.793945,10054.75684
2012/3/9,17503.24023,9929.740234,2018.300049,8015.979004,2988.340088,422.6455078,1370.869995,12922.01953,80.04000092,2.03,117.055,1713.09,2439.461914,10334.26367
2012/3/14,17919.30078,10050.51953,2045.079956,8125.229004,3040.72998,426.4436646,1394.280029,13194.09961,80.55999756,2.274,115.66,1643.6,2391.22998,10094.77637
2012/3/15,17675.84961,10123.28027,2043.76001,8121.589355,3056.370117,434.7796021,1402.599976,13252.75977,80.15000153,2.279,114.42,1658.23,2373.773926,10086.44629
2012/3/16,17466.19922,10129.83008,2034.439941,8054.90918,3055.26001,435.1994324,1404.170044,13232.62012,79.77999878,2.298,116.27,1660.65,2404.736084,10279.18457
2012/3/19,17273.36914,10141.99023,2047,8043.88916,3078.320068,438.4778442,1409.75,13239.12988,79.44999695,2.375,116.94,1664.55,2410.184082,10296.05469
2012/3/21,17601.71094,10086.49023,2027.22998,7981.90918,3075.320068,436.9785767,1402.890015,13124.62012,79.62999725,2.296,115.485,1650.5,2378.195068,10090.32715
2012/3/22,17196.4707,10127.08008,2026.119995,8059.90918,3063.320068,434.3298645,1392.780029,13046.13965,79.73999786,2.282,114.025,1644.85,2375.771973,10038.83789
2012/3/23,17361.74023,10011.46973,2026.829956,8076.579102,3067.919922,435.4692688,1397.109985,13080.73047,79.33999634,2.233,115.86,1662.26,2349.539063,9885.138672
2012/3/26,17052.7793,10018.24023,2019.189941,7967.589844,3122.570068,441.6662903,1416.51001,13241.62988,78.93000031,2.253,116.48,1689.98,2350.599121,9946.02832
2012/3/27,17257.35938,10255.15039,2039.76001,8029.429199,3120.350098,441.3864441,1412.52002,13197.73047,79.04000092,2.187,116.315,1680.05,2347.178955,9841.269531
2012/3/28,17121.61914,10182.57031,2031.73999,8038.039063,3104.959961,435.8890991,1405.540039,13126.20996,79.16000366,2.201,114.855,1662.18,2284.881104,9531.043945
2012/3/29,17058.60938,10114.79004,2014.410034,7872.630371,3095.360107,436.6387329,1403.280029,13145.82031,79.18000031,2.159,112.81,1661.38,2252.159912,9418.125
2012/4/10,17243.83984,9538.019531,1994.410034,7640.651367,2991.219971,409.4518738,1358.589966,12715.92969,79.88999939,1.986,110.83,1660.35,2305.863037,9795.860352
2012/4/12,17332.61914,9524.790039,1986.630005,7662.891113,3055.550049,423.9548645,1387.569946,12986.58008,79.27999878,2.056,112.355,1675.48,2350.864014,10007.53809
2012/4/16,17150.94922,9470.639648,1992.630005,7729.831055,2988.399902,416.4984741,1369.569946,12921.41016,79.55000305,1.982,110.685,1652.1,2357.025879,10000.19824
2012/4/17,17357.93945,9464.709961,1985.300049,7585.841309,3042.820068,422.9953308,1390.780029,13115.54004,79.47000122,1.996,111.13,1649.9,2334.985107,9839.80957
2012/4/18,17392.39063,9667.259766,2004.530029,7604.971191,3031.449951,419.3071289,1385.140015,13032.75,79.52999878,1.975,109.61,1642.07,2380.8479,10069.41699
2012/4/19,17503.71094,9588.379883,1999.859985,7622.661133,3007.560059,414.8292847,1376.920044,12964.09961,79.55999756,1.968,109.935,1643.6,2378.634033,10015.29785
2012/4/20,17373.83984,9561.360352,1974.650024,7507.12207,3000.449951,404.9740601,1378.530029,13029.25977,79.18000031,1.959,110.825,1642.7,2406.863037,10130.92676
2012/4/23,17096.67969,9542.169922,1972.630005,7481.062012,2970.449951,399.9564819,1366.939941,12927.16992,79.41999817,1.94,110.215,1638.7,2388.587891,10075.93652
2012/4/24,17207.28906,9468.040039,1963.420044,7498.812012,2961.600098,396.907959,1371.969971,13001.55957,79.22000122,1.974,110.575,1641,2388.833984,10041.77734
2012/4/25,17151.28906,9561.009766,1961.97998,7563.151367,3029.629883,406.2034607,1390.689941,13090.71973,79.01000214,1.988,111.045,1644.7,2406.812988,10161.89551
2012/4/26,17130.66992,9561.830078,1964.040039,7521.321777,3050.610107,414.9992065,1399.97998,13204.62012,78.91000366,1.947,112.08,1656.9,2404.697021,10201.53613
2012/4/27,17134.25,9520.889648,1975.349976,7480.472168,3069.199951,415.7088623,1403.359985,13228.30957,78.69999695,1.937,112.09,1662.05,2396.315918,10180.27539
2012/5/2,17301.91016,9380.25,1999.069946,7676.78125,3059.850098,416.608429,1402.310059,13268.57031,79.12999725,1.928,111.535,1653.5,2438.436035,10424.82324
2012/5/7,16912.71094,9119.139648,1956.439941,7538.051758,2957.76001,396.7280579,1369.579956,13008.53027,79.59999847,1.873,105.29,1639.15,2451.947021,10612.77051
2012/5/8,16546.17969,9181.650391,1967.01001,7545.681152,2946.27002,394.1692505,1363.719971,12932.08984,79.73000336,1.842,104.82,1605,2448.884033,10524.5625
2012/5/9,16479.58008,9045.05957,1950.290039,7475.682129,2934.709961,392.9598389,1354.579956,12835.05957,80.08000183,1.826,104.635,1589.34,2408.585938,10294.46484
2012/5/10,16420.05078,9009.650391,1944.930054,7483.981934,2933.639893,391.5505371,1357.98999,12855.04004,80.11000061,1.874,104.845,1593.66,2410.229004,10277.50488
2012/5/11,16292.98047,8953.30957,1917.130005,7401.342285,2933.820068,394.4091797,1353.390015,12820.59961,80.27999878,1.841,104.215,1580.05,2394.981934,10211.2959
2012/5/15,16328.25,8900.740234,1898.959961,7395.612305,2893.76001,386.1031799,1330.660034,12632,81.22000122,1.77,102.69,1544.45,2374.843018,10131.69629
2012/5/16,16030.08984,8801.169922,1840.530029,7234.54248,2874.040039,379.636322,1324.800049,12598.5498,81.37000275,1.759,102.085,1540.05,2346.191895,9916.358398
2012/5/17,16070.48047,8876.589844,1845.23999,7356.742188,2813.689941,371.2703552,1304.859985,12442.49023,81.37999725,1.69,100.425,1574,2378.885986,10079.36719
2012/5/18,16152.75,8611.30957,1782.459961,7151.163086,2778.790039,364.3037415,1295.219971,12369.37988,81.29000092,1.723,99.645,1593.09,2344.520996,9902.978516
2012/5/21,16183.25977,8633.889648,1799.130005,7192.202637,2847.209961,373.6691895,1315.98999,12504.48047,81.08000183,1.743,100.81,1592.65,2348.300049,9977.448242
2012/5/22,16026.41016,8729.290039,1828.689941,7274.862305,2839.080078,370.8005981,1316.630005,12502.80957,81.66999817,1.777,100.33,1568.95,2373.305908,10180.15527
2012/5/23,15948.09961,8556.599609,1808.619995,7147.723145,2850.120117,372.1499023,1318.859985,12496.15039,82.08999634,1.733,98.39,1562,2363.437012,10143.08594
2012/5/24,16222.2998,8563.379883,1814.469971,7124.863281,2839.379883,366.8924866,1320.680054,12529.75,82.29000092,1.783,98.735,1559,2350.9729,9984.46875
2012/5/25,16217.82031,8580.389648,1824.170044,7071.604004,2837.530029,371.9300232,1317.819946,12454.83008,82.40000153,1.746,99,1573.45,2333.552979,9884.848633
2012/5/29,16438.58008,8657.080078,1849.910034,7342.262207,2870.98999,379.4763794,1332.420044,12580.69043,82.44000244,1.748,98.9,1555.75,2389.635986,10214.62598
2012/5/30,16312.15039,8633.19043,1844.859985,7261.771973,2837.360107,372.0200195,1313.319946,12419.86035,83.01000214,1.619,95.56,1562.45,2384.667969,10162.22559
2012/5/31,16218.53027,8542.730469,1843.469971,7301.472168,2827.340088,368.1918335,1310.329956,12393.4502,83.04000092,1.563,94.165,1560.7,2372.233887,10141.2959
2012/6/1,15965.16016,8440.25,1834.51001,7106.063477,2747.47998,352.9992065,1278.040039,12118.57031,82.88999939,1.459,90.85,1626.25,2373.436035,10145.68555
2012/6/4,15988.40039,8295.629883,1783.130005,6894.634277,2760.01001,352.5194397,1278.180054,12101.45996,82.55000305,1.524,91.25,1618.4,2308.550049,9874.408203
2012/6/5,16020.63965,8382,1801.849976,7000.424316,2778.110107,360.3256531,1285.5,12127.9502,82.80000305,1.573,91.31,1617.1,2311.916016,9847.009766
2012/6/7,16649.05078,8639.719727,1847.949951,7080.283691,2831.02002,367.2922668,1314.98999,12460.95996,82.05000305,1.644,92.24,1589,2293.129883,9755.530273
2012/6/8,16718.86914,8459.259766,1835.640015,6999.624023,2858.419922,372.5497437,1325.660034,12554.2002,82.51000214,1.632,91.335,1594.45,2281.447021,9707.071289
2012/6/11,16668.00977,8624.900391,1867.040039,7120.203125,2809.72998,365.5131531,1308.930054,12411.23047,82.51000214,1.586,90.26,1596.45,2305.855957,9849.65918
2012/6/12,16862.80078,8536.719727,1854.73999,7072.054199,2843.070068,373.5592346,1324.180054,12573.7998,82.41000366,1.664,90.015,1610.05,2289.791016,9790.09082
2012/6/14,16677.88086,8568.889648,1871.47998,7075.07373,2836.330078,368.9714661,1329.099976,12651.91016,81.90000153,1.642,90.46,1623.32,2295.946045,9885.178711
2012/6/15,16949.83008,8569.320313,1858.160034,7155.803223,2872.800049,374.9685669,1342.839966,12767.16992,81.58999634,1.586,90.645,1626.76,2306.850098,9885.539063
2012/6/18,16705.83008,8721.019531,1891.709961,7281.472168,2895.330078,380.3659363,1344.780029,12741.82031,81.94000244,1.574,89.42,1628.4,2316.052002,9978.948242
2012/6/19,16859.80078,8655.870117,1891.77002,7273.102051,2929.76001,384.7538452,1357.97998,12837.33008,81.37000275,1.62,89.795,1618.07,2300.794922,9848.049805
2012/6/20,16896.63086,8752.30957,1904.119995,7334.602051,2930.449951,388.4020691,1355.689941,12824.38965,81.48999786,1.65,87.21,1605.9,2292.876953,9821.679688
2012/6/21,17032.56055,8824.070313,1889.150024,7279.021973,2859.090088,372.5297241,1325.51001,12573.57031,82.31999969,1.62,83.695,1565.3,2260.876953,9682.582031
2012/6/25,16882.16016,8734.620117,1825.380005,7166.353027,2836.159912,365.3731995,1313.719971,12502.66016,82.45999908,1.604,84.515,1584.6,2224.114014,9414.104492
2012/6/26,16906.58008,8663.990234,1817.810059,7137.90332,2854.060059,366.6925659,1319.98999,12534.66992,82.37000275,1.628,85.525,1572.15,2222.066895,9446.484375
2012/6/27,16967.75977,8730.490234,1817.650024,7182.982422,2875.320068,371.5302124,1331.849976,12627.00977,82.55999756,1.621,86.605,1574.3,2216.934082,9416.394531
2012/6/28,16990.75977,8874.110352,1819.180054,7169.58252,2849.48999,369.201355,1329.040039,12602.25977,82.66999817,1.584,84.64,1551.9,2195.843018,9383.164063
2012/6/29,17429.98047,9006.780273,1854.01001,7296.251953,2935.050049,385.2735596,1362.160034,12880.08984,81.65000153,1.643,90.495,1598.6,2225.429932,9500.213867
2012/7/2,17398.98047,9003.480469,1851.650024,7345.132324,2951.22998,384.6039124,1365.51001,12871.38965,81.87000275,1.587,90.08,1596.35,2226.110107,9566.342773
2012/7/3,17425.71094,9066.589844,1867.819946,7418.332031,2976.080078,390.1112366,1374.02002,12943.66016,81.77999878,1.628,94.09,1616.65,2229.191895,9607.22168
